 * Serving Flask app 'web.routes'
 * Debug mode: off
WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.1.234:5000
Press CTRL+C to quit
192.168.1.134 - - [14/Sep/2025 07:56:23] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:23] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.156 - - [14/Sep/2025 07:56:26] "GET /radio/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:26] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:26] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:26] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:29] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:29] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:29] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:32] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:32] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:32] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:35] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:35] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:35] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.156 - - [14/Sep/2025 07:56:36] "GET /radio/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:38] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:38] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:38] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:41] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:41] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:41] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:44] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:44] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:44] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.156 - - [14/Sep/2025 07:56:46] "GET /radio/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:47] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:47] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:47] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:50] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:50] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:50] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:53] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:53] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:53] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.156 - - [14/Sep/2025 07:56:56] "GET /radio/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:56] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:56] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:56] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:59] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:59] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:56:59] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:02] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:02] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:02] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:05] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:05] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:05] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.156 - - [14/Sep/2025 07:57:06] "GET /radio/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:08] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:08] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:08] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:11] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:11] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:11] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:14] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:14] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:14] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.156 - - [14/Sep/2025 07:57:16] "GET /radio/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:17] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:17] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:17] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:20] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:20] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:20] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:23] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:23] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:23] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.156 - - [14/Sep/2025 07:57:26] "GET /radio/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:26] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:26] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:26] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:29] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:29] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:29] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:32] "GET /radio/ALICE/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:32] "GET /radio/99.7NOW/logs HTTP/1.1" 200 -
192.168.1.134 - - [14/Sep/2025 07:57:32] "GET /radio/MIX106.5/logs HTTP/1.1" 200 -
